date,district,precipitation_mm,temp_max_c,temp_min_c,wind_speed_kmh
2026-06-07,Aurangabad,1.52,37.9,30.0,10.05
2026-06-08,Aurangabad,10.44,40.35,29.11,12.2
2026-06-09,Aurangabad,12.05,40.45,29.38,17.38
2026-06-10,Aurangabad,17.09,39.97,28.11,13.1
2026-06-11,Aurangabad,6.11,39.49,27.81,15.33
2026-06-12,Aurangabad,0.19,38.16,26.18,15.0
2026-06-13,Aurangabad,0.31,36.85,28.91,17.73
2026-06-14,Aurangabad,11.04,39.65,29.57,14.66
2026-06-15,Aurangabad,11.28,38.35,30.0,17.18
2026-06-16,Aurangabad,6.1,39.9,29.64,13.66
2026-06-17,Aurangabad,17.43,37.57,26.88,15.42
2026-06-18,Aurangabad,18.86,37.76,28.8,18.39
2026-06-19,Aurangabad,8.19,38.54,26.26,12.37
2026-06-20,Aurangabad,13.82,38.61,26.72,12.3
2026-06-21,Aurangabad,12.44,38.5,25.13,14.07
2026-06-22,Aurangabad,5.71,37.4,27.23,13.64
2026-06-23,Aurangabad,15.14,38.18,28.65,13.45
2026-06-24,Aurangabad,17.3,38.49,25.19,18.97
2026-06-25,Aurangabad,0.94,37.99,28.76,14.45
2026-06-26,Aurangabad,18.77,39.84,26.16,11.89
2026-06-27,Aurangabad,12.2,39.44,29.8,14.05
2026-06-28,Aurangabad,7.98,35.7,28.62,9.29
2026-06-29,Aurangabad,5.61,39.6,28.05,14.35
2026-06-30,Aurangabad,13.33,37.59,28.49,14.3
2026-07-01,Aurangabad,0.94,38.61,28.29,11.55
2026-07-02,Aurangabad,18.29,42.0,30.0,11.42
2026-07-03,Aurangabad,10.16,38.62,26.77,10.74
2026-07-04,Aurangabad,12.96,37.87,28.39,12.02
2026-07-05,Aurangabad,15.55,38.83,30.0,14.31
2026-07-06,Aurangabad,7.07,38.04,26.17,12.7
2026-07-07,Aurangabad,9.99,35.97,22.18,14.68
2026-07-08,Aurangabad,8.53,36.6,25.35,16.16
2026-07-09,Aurangabad,19.7,34.99,22.89,17.75
2026-07-10,Aurangabad,13.53,36.18,27.98,12.92
2026-07-11,Aurangabad,17.34,36.17,28.71,10.64
2026-07-12,Aurangabad,0.5,37.6,29.56,20.21
2026-07-13,Aurangabad,12.45,36.95,26.46,16.45
2026-07-14,Aurangabad,17.92,31.49,19.78,13.46
2026-07-15,Aurangabad,0.27,37.63,26.42,13.96
2026-07-16,Aurangabad,19.31,36.43,28.07,14.24
2026-07-17,Aurangabad,15.22,36.93,26.75,13.34
2026-07-18,Aurangabad,11.06,37.76,26.61,12.81
2026-07-19,Aurangabad,10.84,36.1,29.04,12.64
2026-07-20,Aurangabad,10.06,38.34,29.27,15.1
2026-07-21,Aurangabad,7.4,37.09,26.7,17.85
2026-07-22,Aurangabad,0.08,35.58,24.5,14.31
2026-07-23,Aurangabad,16.06,33.25,23.69,12.51
2026-07-24,Aurangabad,20.33,34.68,24.05,12.93
2026-07-25,Aurangabad,15.92,35.02,24.19,10.26
2026-07-26,Aurangabad,20.38,33.7,24.58,13.75
2026-07-27,Aurangabad,19.58,34.95,24.24,14.8
2026-07-28,Aurangabad,0.65,34.01,25.83,7.78
2026-07-29,Aurangabad,1.19,34.81,22.42,10.5
2026-07-30,Aurangabad,12.21,31.56,21.92,11.41
2026-07-31,Aurangabad,5.21,33.25,22.62,13.71
2026-08-01,Aurangabad,0.36,33.62,20.58,10.55
2026-08-02,Aurangabad,0.73,32.97,21.22,9.38
2026-08-03,Aurangabad,18.72,35.87,28.41,17.39
2026-08-04,Aurangabad,5.01,31.78,18.22,15.16
2026-08-05,Aurangabad,4.24,36.87,24.52,12.5
2026-08-06,Aurangabad,13.61,31.92,20.4,7.15
2026-08-07,Aurangabad,7.05,35.15,23.58,13.9
2026-08-08,Aurangabad,1.94,32.16,23.78,10.63
2026-08-09,Aurangabad,0.2,29.76,19.86,14.17
2026-08-10,Aurangabad,1.58,33.33,21.92,14.09
2026-08-11,Aurangabad,0.77,35.97,28.04,12.66
2026-08-12,Aurangabad,16.34,34.62,21.87,17.29
2026-08-13,Aurangabad,1.21,33.28,23.36,15.85
2026-08-14,Aurangabad,11.24,35.35,27.59,12.37
2026-08-15,Aurangabad,12.97,31.69,22.17,10.96
2026-08-16,Aurangabad,14.02,34.06,22.55,12.96
2026-08-17,Aurangabad,1.46,29.65,19.8,14.36
2026-08-18,Aurangabad,0.56,32.44,21.26,17.09
2026-08-19,Aurangabad,19.05,27.98,20.8,14.8
2026-08-20,Aurangabad,11.08,34.77,21.43,8.99
2026-08-21,Aurangabad,19.09,33.28,22.47,14.71
2026-08-22,Aurangabad,5.39,31.49,17.97,17.05
2026-08-23,Aurangabad,12.95,31.45,22.44,13.84
2026-08-24,Aurangabad,17.25,30.2,22.57,14.45
2026-08-25,Aurangabad,1.27,30.81,20.19,12.45
2026-08-26,Aurangabad,12.71,29.36,19.28,12.1
2026-08-27,Aurangabad,7.09,30.48,19.65,14.13
2026-08-28,Aurangabad,15.07,30.68,18.61,21.77
2026-08-29,Aurangabad,9.31,31.3,20.89,15.26
2026-08-30,Aurangabad,1.26,29.49,17.51,16.2
2026-08-31,Aurangabad,0.51,30.63,19.3,8.82
2026-09-01,Aurangabad,11.25,29.48,22.22,11.86
2026-09-02,Aurangabad,1.62,28.07,18.27,14.18
2026-09-03,Aurangabad,14.66,26.24,15.0,17.23
