date,commodity,mandi,district,min_price,max_price,modal_price,arrivals_tonnes,variety,grade,source,fetched_at
2025-03-13,Ginger,Pune (Market Yard),Pune,7178,8907,8043,19.0,Demo composite,Demo,demo_generated,
2025-03-14,Ginger,Pune (Market Yard),Pune,6988,8867,7928,15.9,Demo composite,Demo,demo_generated,
2025-03-15,Ginger,Pune (Market Yard),Pune,6374,8523,7448,15.8,Demo composite,Demo,demo_generated,
2025-03-16,Ginger,Pune (Market Yard),Pune,6917,9176,8047,19.05,Demo composite,Demo,demo_generated,
2025-03-17,Ginger,Pune (Market Yard),Pune,6359,7538,6948,20.13,Demo composite,Demo,demo_generated,
2025-03-18,Ginger,Pune (Market Yard),Pune,6576,8765,7671,19.02,Demo composite,Demo,demo_generated,
2025-03-19,Ginger,Pune (Market Yard),Pune,6690,8967,7829,18.68,Demo composite,Demo,demo_generated,
2025-03-20,Ginger,Pune (Market Yard),Pune,6724,9026,7875,18.97,Demo composite,Demo,demo_generated,
2025-03-21,Ginger,Pune (Market Yard),Pune,6837,8299,7568,15.83,Demo composite,Demo,demo_generated,
2025-03-22,Ginger,Pune (Market Yard),Pune,7231,8731,7981,16.56,Demo composite,Demo,demo_generated,
2025-03-23,Ginger,Pune (Market Yard),Pune,6633,8818,7726,15.99,Demo composite,Demo,demo_generated,
2025-03-24,Ginger,Pune (Market Yard),Pune,6173,7755,6964,23.38,Demo composite,Demo,demo_generated,
2025-03-25,Ginger,Pune (Market Yard),Pune,6728,8412,7570,17.55,Demo composite,Demo,demo_generated,
2025-03-26,Ginger,Pune (Market Yard),Pune,6279,8094,7187,18.57,Demo composite,Demo,demo_generated,
2025-03-27,Ginger,Pune (Market Yard),Pune,6341,8344,7342,17.28,Demo composite,Demo,demo_generated,
2025-03-28,Ginger,Pune (Market Yard),Pune,6898,8869,7884,16.98,Demo composite,Demo,demo_generated,
2025-03-29,Ginger,Pune (Market Yard),Pune,6890,8418,7654,16.06,Demo composite,Demo,demo_generated,
2025-03-30,Ginger,Pune (Market Yard),Pune,7022,8556,7789,17.23,Demo composite,Demo,demo_generated,
2025-03-31,Ginger,Pune (Market Yard),Pune,6064,7972,7018,20.64,Demo composite,Demo,demo_generated,
2025-04-01,Ginger,Pune (Market Yard),Pune,7310,9417,8364,17.96,Demo composite,Demo,demo_generated,
2025-04-02,Ginger,Pune (Market Yard),Pune,6785,8946,7866,17.46,Demo composite,Demo,demo_generated,
2025-04-03,Ginger,Pune (Market Yard),Pune,7074,8963,8018,16.03,Demo composite,Demo,demo_generated,
2025-04-04,Ginger,Pune (Market Yard),Pune,6508,8740,7624,16.9,Demo composite,Demo,demo_generated,
2025-04-05,Ginger,Pune (Market Yard),Pune,6993,8776,7885,18.83,Demo composite,Demo,demo_generated,
2025-04-06,Ginger,Pune (Market Yard),Pune,6861,8792,7826,17.62,Demo composite,Demo,demo_generated,
2025-04-07,Ginger,Pune (Market Yard),Pune,6872,8199,7535,20.81,Demo composite,Demo,demo_generated,
2025-04-08,Ginger,Pune (Market Yard),Pune,7140,8565,7853,17.91,Demo composite,Demo,demo_generated,
2025-04-09,Ginger,Pune (Market Yard),Pune,6665,8309,7487,18.33,Demo composite,Demo,demo_generated,
2025-04-10,Ginger,Pune (Market Yard),Pune,6876,9082,7979,15.71,Demo composite,Demo,demo_generated,
2025-04-11,Ginger,Pune (Market Yard),Pune,7411,8883,8147,16.09,Demo composite,Demo,demo_generated,
2025-04-12,Ginger,Pune (Market Yard),Pune,7078,8622,7850,16.25,Demo composite,Demo,demo_generated,
2025-04-13,Ginger,Pune (Market Yard),Pune,6870,9233,8051,18.3,Demo composite,Demo,demo_generated,
2025-04-14,Ginger,Pune (Market Yard),Pune,6449,8706,7577,20.92,Demo composite,Demo,demo_generated,
2025-04-15,Ginger,Pune (Market Yard),Pune,6925,8557,7741,17.6,Demo composite,Demo,demo_generated,
2025-04-16,Ginger,Pune (Market Yard),Pune,7062,8644,7853,17.43,Demo composite,Demo,demo_generated,
2025-04-17,Ginger,Pune (Market Yard),Pune,6906,8711,7808,18.16,Demo composite,Demo,demo_generated,
2025-04-18,Ginger,Pune (Market Yard),Pune,7177,8932,8054,18.75,Demo composite,Demo,demo_generated,
2025-04-19,Ginger,Pune (Market Yard),Pune,6935,9064,7999,18.88,Demo composite,Demo,demo_generated,
2025-04-20,Ginger,Pune (Market Yard),Pune,6932,8635,7783,18.14,Demo composite,Demo,demo_generated,
2025-04-21,Ginger,Pune (Market Yard),Pune,6573,7784,7178,22.33,Demo composite,Demo,demo_generated,
2025-04-22,Ginger,Pune (Market Yard),Pune,6743,8386,7565,17.64,Demo composite,Demo,demo_generated,
2025-04-23,Ginger,Pune (Market Yard),Pune,6454,8728,7591,18.95,Demo composite,Demo,demo_generated,
2025-04-24,Ginger,Pune (Market Yard),Pune,6704,8831,7767,18.15,Demo composite,Demo,demo_generated,
2025-04-25,Ginger,Pune (Market Yard),Pune,6713,8643,7678,16.48,Demo composite,Demo,demo_generated,
2025-04-26,Ginger,Pune (Market Yard),Pune,6747,8821,7784,16.73,Demo composite,Demo,demo_generated,
2025-04-27,Ginger,Pune (Market Yard),Pune,7319,9074,8196,15.92,Demo composite,Demo,demo_generated,
2025-04-28,Ginger,Pune (Market Yard),Pune,6555,8795,7675,22.8,Demo composite,Demo,demo_generated,
2025-04-29,Ginger,Pune (Market Yard),Pune,7232,8779,8005,18.38,Demo composite,Demo,demo_generated,
2025-04-30,Ginger,Pune (Market Yard),Pune,6608,8787,7697,16.01,Demo composite,Demo,demo_generated,
2025-05-01,Ginger,Pune (Market Yard),Pune,7111,9280,8196,17.09,Demo composite,Demo,demo_generated,
2025-05-02,Ginger,Pune (Market Yard),Pune,7679,9059,8369,18.14,Demo composite,Demo,demo_generated,
2025-05-03,Ginger,Pune (Market Yard),Pune,6887,8967,7927,15.96,Demo composite,Demo,demo_generated,
2025-05-04,Ginger,Pune (Market Yard),Pune,7441,9485,8463,17.34,Demo composite,Demo,demo_generated,
2025-05-05,Ginger,Pune (Market Yard),Pune,6986,8642,7814,19.61,Demo composite,Demo,demo_generated,
2025-05-06,Ginger,Pune (Market Yard),Pune,7180,8573,7876,17.52,Demo composite,Demo,demo_generated,
2025-05-07,Ginger,Pune (Market Yard),Pune,7348,9790,8569,17.48,Demo composite,Demo,demo_generated,
2025-05-08,Ginger,Pune (Market Yard),Pune,7532,9026,8279,18.54,Demo composite,Demo,demo_generated,
2025-05-09,Ginger,Pune (Market Yard),Pune,6868,9289,8079,15.82,Demo composite,Demo,demo_generated,
2025-05-10,Ginger,Pune (Market Yard),Pune,6996,8818,7907,15.7,Demo composite,Demo,demo_generated,
2025-05-11,Ginger,Pune (Market Yard),Pune,7877,9447,8662,17.99,Demo composite,Demo,demo_generated,
2025-05-12,Ginger,Pune (Market Yard),Pune,6629,8828,7728,21.32,Demo composite,Demo,demo_generated,
2025-05-13,Ginger,Pune (Market Yard),Pune,7451,9103,8277,16.49,Demo composite,Demo,demo_generated,
2025-05-14,Ginger,Pune (Market Yard),Pune,7931,9400,8666,17.6,Demo composite,Demo,demo_generated,
2025-05-15,Ginger,Pune (Market Yard),Pune,7358,9826,8592,18.88,Demo composite,Demo,demo_generated,
2025-05-16,Ginger,Pune (Market Yard),Pune,7265,9192,8228,16.69,Demo composite,Demo,demo_generated,
2025-05-17,Ginger,Pune (Market Yard),Pune,7117,9334,8226,18.14,Demo composite,Demo,demo_generated,
2025-05-18,Ginger,Pune (Market Yard),Pune,7500,9929,8715,18.09,Demo composite,Demo,demo_generated,
2025-05-19,Ginger,Pune (Market Yard),Pune,7022,9277,8149,20.33,Demo composite,Demo,demo_generated,
2025-05-20,Ginger,Pune (Market Yard),Pune,7263,9450,8357,16.19,Demo composite,Demo,demo_generated,
2025-05-21,Ginger,Pune (Market Yard),Pune,7853,9343,8598,18.55,Demo composite,Demo,demo_generated,
2025-05-22,Ginger,Pune (Market Yard),Pune,8050,9565,8808,16.52,Demo composite,Demo,demo_generated,
2025-05-23,Ginger,Pune (Market Yard),Pune,7623,9312,8467,17.14,Demo composite,Demo,demo_generated,
2025-05-24,Ginger,Pune (Market Yard),Pune,7571,10008,8789,15.79,Demo composite,Demo,demo_generated,
2025-05-25,Ginger,Pune (Market Yard),Pune,7316,8899,8108,18.54,Demo composite,Demo,demo_generated,
2025-05-26,Ginger,Pune (Market Yard),Pune,6803,8544,7673,21.21,Demo composite,Demo,demo_generated,
2025-05-27,Ginger,Pune (Market Yard),Pune,7343,8995,8169,18.9,Demo composite,Demo,demo_generated,
2025-05-28,Ginger,Pune (Market Yard),Pune,7343,8976,8159,18.54,Demo composite,Demo,demo_generated,
2025-05-29,Ginger,Pune (Market Yard),Pune,7841,9656,8748,18.6,Demo composite,Demo,demo_generated,
2025-05-30,Ginger,Pune (Market Yard),Pune,7844,9501,8672,17.26,Demo composite,Demo,demo_generated,
2025-05-31,Ginger,Pune (Market Yard),Pune,6987,9277,8132,16.83,Demo composite,Demo,demo_generated,
2025-06-01,Ginger,Pune (Market Yard),Pune,7083,8888,7985,17.96,Demo composite,Demo,demo_generated,
2025-06-02,Ginger,Pune (Market Yard),Pune,6816,8196,7506,21.14,Demo composite,Demo,demo_generated,
2025-06-03,Ginger,Pune (Market Yard),Pune,6848,8047,7447,18.74,Demo composite,Demo,demo_generated,
2025-06-04,Ginger,Pune (Market Yard),Pune,7341,8925,8133,19.17,Demo composite,Demo,demo_generated,
2025-06-05,Ginger,Pune (Market Yard),Pune,6862,9161,8011,17.22,Demo composite,Demo,demo_generated,
2025-06-06,Ginger,Pune (Market Yard),Pune,6616,8628,7622,17.48,Demo composite,Demo,demo_generated,
2025-06-07,Ginger,Pune (Market Yard),Pune,6945,8622,7784,16.41,Demo composite,Demo,demo_generated,
2025-06-08,Ginger,Pune (Market Yard),Pune,7019,8285,7652,18.24,Demo composite,Demo,demo_generated,
2025-06-09,Ginger,Pune (Market Yard),Pune,6675,8297,7486,21.45,Demo composite,Demo,demo_generated,
2025-06-10,Ginger,Pune (Market Yard),Pune,6944,8864,7904,17.38,Demo composite,Demo,demo_generated,
2025-06-11,Ginger,Pune (Market Yard),Pune,6607,8915,7761,16.72,Demo composite,Demo,demo_generated,
2025-06-12,Ginger,Pune (Market Yard),Pune,7148,8498,7823,18.48,Demo composite,Demo,demo_generated,
2025-06-13,Ginger,Pune (Market Yard),Pune,6897,8175,7536,17.4,Demo composite,Demo,demo_generated,
2025-06-14,Ginger,Pune (Market Yard),Pune,6874,8530,7702,16.91,Demo composite,Demo,demo_generated,
2025-06-15,Ginger,Pune (Market Yard),Pune,6559,8678,7619,17.85,Demo composite,Demo,demo_generated,
2025-06-16,Ginger,Pune (Market Yard),Pune,6296,8274,7285,21.8,Demo composite,Demo,demo_generated,
2025-06-17,Ginger,Pune (Market Yard),Pune,6965,8196,7580,16.39,Demo composite,Demo,demo_generated,
2025-06-18,Ginger,Pune (Market Yard),Pune,6391,7958,7174,16.77,Demo composite,Demo,demo_generated,
2025-06-19,Ginger,Pune (Market Yard),Pune,6474,8658,7566,17.33,Demo composite,Demo,demo_generated,
2025-06-20,Ginger,Pune (Market Yard),Pune,6133,8223,7178,15.99,Demo composite,Demo,demo_generated,
2025-06-21,Ginger,Pune (Market Yard),Pune,6400,7989,7194,18.39,Demo composite,Demo,demo_generated,
2025-06-22,Ginger,Pune (Market Yard),Pune,6208,8268,7238,16.48,Demo composite,Demo,demo_generated,
2025-06-23,Ginger,Pune (Market Yard),Pune,6164,7815,6990,22.96,Demo composite,Demo,demo_generated,
2025-06-24,Ginger,Pune (Market Yard),Pune,6276,7948,7112,16.89,Demo composite,Demo,demo_generated,
2025-06-25,Ginger,Pune (Market Yard),Pune,6443,8402,7422,18.42,Demo composite,Demo,demo_generated,
2025-06-26,Ginger,Pune (Market Yard),Pune,6414,8652,7533,18.85,Demo composite,Demo,demo_generated,
2025-06-27,Ginger,Pune (Market Yard),Pune,6346,7843,7094,18.97,Demo composite,Demo,demo_generated,
2025-06-28,Ginger,Pune (Market Yard),Pune,6834,8435,7635,17.98,Demo composite,Demo,demo_generated,
2025-06-29,Ginger,Pune (Market Yard),Pune,6951,8431,7691,15.99,Demo composite,Demo,demo_generated,
2025-06-30,Ginger,Pune (Market Yard),Pune,6542,7789,7165,21.86,Demo composite,Demo,demo_generated,
2025-07-01,Ginger,Pune (Market Yard),Pune,6064,7186,6625,17.1,Demo composite,Demo,demo_generated,
2025-07-02,Ginger,Pune (Market Yard),Pune,5599,6903,6251,16.06,Demo composite,Demo,demo_generated,
2025-07-03,Ginger,Pune (Market Yard),Pune,5783,7451,6617,18.1,Demo composite,Demo,demo_generated,
2025-07-04,Ginger,Pune (Market Yard),Pune,5460,7178,6319,18.46,Demo composite,Demo,demo_generated,
2025-07-05,Ginger,Pune (Market Yard),Pune,5874,7091,6482,18.34,Demo composite,Demo,demo_generated,
2025-07-06,Ginger,Pune (Market Yard),Pune,5830,6938,6384,17.42,Demo composite,Demo,demo_generated,
2025-07-07,Ginger,Pune (Market Yard),Pune,5690,6797,6244,21.95,Demo composite,Demo,demo_generated,
2025-07-08,Ginger,Pune (Market Yard),Pune,6185,7348,6766,17.43,Demo composite,Demo,demo_generated,
2025-07-09,Ginger,Pune (Market Yard),Pune,5922,7555,6739,17.17,Demo composite,Demo,demo_generated,
2025-07-10,Ginger,Pune (Market Yard),Pune,6167,7371,6769,17.07,Demo composite,Demo,demo_generated,
2025-07-11,Ginger,Pune (Market Yard),Pune,6029,7578,6804,19.13,Demo composite,Demo,demo_generated,
2025-07-12,Ginger,Pune (Market Yard),Pune,6071,7800,6935,18.88,Demo composite,Demo,demo_generated,
2025-07-13,Ginger,Pune (Market Yard),Pune,5892,7230,6561,18.01,Demo composite,Demo,demo_generated,
2025-07-14,Ginger,Pune (Market Yard),Pune,5350,6936,6143,22.46,Demo composite,Demo,demo_generated,
2025-07-15,Ginger,Pune (Market Yard),Pune,6265,7915,7090,18.15,Demo composite,Demo,demo_generated,
2025-07-16,Ginger,Pune (Market Yard),Pune,6077,7772,6925,19.09,Demo composite,Demo,demo_generated,
2025-07-17,Ginger,Pune (Market Yard),Pune,5922,7709,6816,17.82,Demo composite,Demo,demo_generated,
2025-07-18,Ginger,Pune (Market Yard),Pune,6499,7755,7127,16.37,Demo composite,Demo,demo_generated,
2025-07-19,Ginger,Pune (Market Yard),Pune,6277,7466,6871,18.31,Demo composite,Demo,demo_generated,
2025-07-20,Ginger,Pune (Market Yard),Pune,6114,8260,7187,19.01,Demo composite,Demo,demo_generated,
2025-07-21,Ginger,Pune (Market Yard),Pune,5870,7258,6564,22.81,Demo composite,Demo,demo_generated,
2025-07-22,Ginger,Pune (Market Yard),Pune,6483,7979,7231,16.07,Demo composite,Demo,demo_generated,
2025-07-23,Ginger,Pune (Market Yard),Pune,6320,8212,7266,17.5,Demo composite,Demo,demo_generated,
2025-07-24,Ginger,Pune (Market Yard),Pune,6303,7666,6984,15.7,Demo composite,Demo,demo_generated,
2025-07-25,Ginger,Pune (Market Yard),Pune,6028,7532,6780,16.31,Demo composite,Demo,demo_generated,
2025-07-26,Ginger,Pune (Market Yard),Pune,6187,8171,7179,17.34,Demo composite,Demo,demo_generated,
2025-07-27,Ginger,Pune (Market Yard),Pune,5906,7790,6848,16.9,Demo composite,Demo,demo_generated,
2025-07-28,Ginger,Pune (Market Yard),Pune,5931,7468,6700,19.76,Demo composite,Demo,demo_generated,
2025-07-29,Ginger,Pune (Market Yard),Pune,5936,7454,6695,18.38,Demo composite,Demo,demo_generated,
2025-07-30,Ginger,Pune (Market Yard),Pune,6527,7697,7112,17.06,Demo composite,Demo,demo_generated,
2025-07-31,Ginger,Pune (Market Yard),Pune,6202,7327,6765,16.48,Demo composite,Demo,demo_generated,
2025-08-01,Ginger,Pune (Market Yard),Pune,4952,6496,5724,16.74,Demo composite,Demo,demo_generated,
2025-08-02,Ginger,Pune (Market Yard),Pune,5138,6255,5697,18.76,Demo composite,Demo,demo_generated,
2025-08-03,Ginger,Pune (Market Yard),Pune,5015,6499,5757,16.39,Demo composite,Demo,demo_generated,
2025-08-04,Ginger,Pune (Market Yard),Pune,4576,5983,5280,20.95,Demo composite,Demo,demo_generated,
2025-08-05,Ginger,Pune (Market Yard),Pune,4994,6698,5846,17.14,Demo composite,Demo,demo_generated,
2025-08-06,Ginger,Pune (Market Yard),Pune,4974,6481,5727,18.02,Demo composite,Demo,demo_generated,
2025-08-07,Ginger,Pune (Market Yard),Pune,5399,6646,6022,16.95,Demo composite,Demo,demo_generated,
2025-08-08,Ginger,Pune (Market Yard),Pune,4958,6096,5527,16.29,Demo composite,Demo,demo_generated,
2025-08-09,Ginger,Pune (Market Yard),Pune,5161,6149,5655,15.9,Demo composite,Demo,demo_generated,
2025-08-10,Ginger,Pune (Market Yard),Pune,5160,6082,5621,16.74,Demo composite,Demo,demo_generated,
2025-08-11,Ginger,Pune (Market Yard),Pune,4821,6007,5414,20.65,Demo composite,Demo,demo_generated,
2025-08-12,Ginger,Pune (Market Yard),Pune,5103,6594,5849,16.5,Demo composite,Demo,demo_generated,
2025-08-13,Ginger,Pune (Market Yard),Pune,5971,7590,6780,19.07,Demo composite,Demo,demo_generated,
2025-08-14,Ginger,Pune (Market Yard),Pune,5824,7192,6508,16.9,Demo composite,Demo,demo_generated,
2025-08-15,Ginger,Pune (Market Yard),Pune,5845,7072,6459,17.58,Demo composite,Demo,demo_generated,
2025-08-16,Ginger,Pune (Market Yard),Pune,5577,7245,6411,15.95,Demo composite,Demo,demo_generated,
2025-08-17,Ginger,Pune (Market Yard),Pune,5757,7604,6681,17.9,Demo composite,Demo,demo_generated,
2025-08-18,Ginger,Pune (Market Yard),Pune,5777,6973,6375,21.62,Demo composite,Demo,demo_generated,
2025-08-19,Ginger,Pune (Market Yard),Pune,5803,6979,6391,17.49,Demo composite,Demo,demo_generated,
2025-08-20,Ginger,Pune (Market Yard),Pune,6135,7435,6785,17.12,Demo composite,Demo,demo_generated,
2025-08-21,Ginger,Pune (Market Yard),Pune,6076,7536,6806,18.13,Demo composite,Demo,demo_generated,
2025-08-22,Ginger,Pune (Market Yard),Pune,6072,7245,6659,16.84,Demo composite,Demo,demo_generated,
2025-08-23,Ginger,Pune (Market Yard),Pune,6307,7660,6983,16.4,Demo composite,Demo,demo_generated,
2025-08-24,Ginger,Pune (Market Yard),Pune,5835,7310,6572,18.43,Demo composite,Demo,demo_generated,
2025-08-25,Ginger,Pune (Market Yard),Pune,5460,6653,6057,20.58,Demo composite,Demo,demo_generated,
2025-08-26,Ginger,Pune (Market Yard),Pune,5681,7562,6622,17.13,Demo composite,Demo,demo_generated,
2025-08-27,Ginger,Pune (Market Yard),Pune,5855,7208,6532,16.22,Demo composite,Demo,demo_generated,
2025-08-28,Ginger,Pune (Market Yard),Pune,4826,6078,5452,16.3,Demo composite,Demo,demo_generated,
2025-08-29,Ginger,Pune (Market Yard),Pune,4976,5861,5418,18.89,Demo composite,Demo,demo_generated,
2025-08-30,Ginger,Pune (Market Yard),Pune,5183,6223,5703,18.17,Demo composite,Demo,demo_generated,
2025-08-31,Ginger,Pune (Market Yard),Pune,4937,5988,5463,18.79,Demo composite,Demo,demo_generated,
2025-09-01,Ginger,Pune (Market Yard),Pune,3842,4573,4207,23.33,Demo composite,Demo,demo_generated,
2025-09-02,Ginger,Pune (Market Yard),Pune,4172,4936,4554,16.31,Demo composite,Demo,demo_generated,
2025-09-03,Ginger,Pune (Market Yard),Pune,3976,5273,4624,17.89,Demo composite,Demo,demo_generated,
2025-09-04,Ginger,Pune (Market Yard),Pune,4247,5165,4706,16.27,Demo composite,Demo,demo_generated,
2025-09-05,Ginger,Pune (Market Yard),Pune,3831,4736,4284,17.76,Demo composite,Demo,demo_generated,
2025-09-06,Ginger,Pune (Market Yard),Pune,3795,4868,4331,16.57,Demo composite,Demo,demo_generated,
2025-09-07,Ginger,Pune (Market Yard),Pune,4038,4784,4411,17.0,Demo composite,Demo,demo_generated,
2025-09-08,Ginger,Pune (Market Yard),Pune,4163,5256,4709,21.7,Demo composite,Demo,demo_generated,
2025-09-09,Ginger,Pune (Market Yard),Pune,4346,5851,5099,18.62,Demo composite,Demo,demo_generated,
2025-09-10,Ginger,Pune (Market Yard),Pune,4810,6029,5420,15.69,Demo composite,Demo,demo_generated,
2025-09-11,Ginger,Pune (Market Yard),Pune,4704,5594,5149,18.14,Demo composite,Demo,demo_generated,
2025-09-12,Ginger,Pune (Market Yard),Pune,4573,5784,5178,15.94,Demo composite,Demo,demo_generated,
2025-09-13,Ginger,Pune (Market Yard),Pune,4760,5665,5212,18.07,Demo composite,Demo,demo_generated,
2025-09-14,Ginger,Pune (Market Yard),Pune,4850,5956,5403,18.7,Demo composite,Demo,demo_generated,
2025-09-15,Ginger,Pune (Market Yard),Pune,4546,5804,5175,22.03,Demo composite,Demo,demo_generated,
2025-09-16,Ginger,Pune (Market Yard),Pune,4688,6201,5444,16.3,Demo composite,Demo,demo_generated,
2025-09-17,Ginger,Pune (Market Yard),Pune,5377,6367,5872,18.88,Demo composite,Demo,demo_generated,
2025-09-18,Ginger,Pune (Market Yard),Pune,4999,6010,5504,18.01,Demo composite,Demo,demo_generated,
2025-09-19,Ginger,Pune (Market Yard),Pune,5371,6474,5922,18.62,Demo composite,Demo,demo_generated,
2025-09-20,Ginger,Pune (Market Yard),Pune,5139,6689,5914,16.88,Demo composite,Demo,demo_generated,
2025-09-21,Ginger,Pune (Market Yard),Pune,5136,6653,5894,16.4,Demo composite,Demo,demo_generated,
2025-09-22,Ginger,Pune (Market Yard),Pune,4874,5943,5409,21.72,Demo composite,Demo,demo_generated,
2025-09-23,Ginger,Pune (Market Yard),Pune,4124,4859,4491,17.1,Demo composite,Demo,demo_generated,
2025-09-24,Ginger,Pune (Market Yard),Pune,3940,5239,4589,18.84,Demo composite,Demo,demo_generated,
2025-09-25,Ginger,Pune (Market Yard),Pune,4189,5314,4751,17.62,Demo composite,Demo,demo_generated,
2025-09-26,Ginger,Pune (Market Yard),Pune,4321,5494,4907,17.6,Demo composite,Demo,demo_generated,
2025-09-27,Ginger,Pune (Market Yard),Pune,4227,5369,4798,17.38,Demo composite,Demo,demo_generated,
2025-09-28,Ginger,Pune (Market Yard),Pune,4264,5719,4991,16.74,Demo composite,Demo,demo_generated,
2025-09-29,Ginger,Pune (Market Yard),Pune,4111,4909,4510,21.19,Demo composite,Demo,demo_generated,
2025-09-30,Ginger,Pune (Market Yard),Pune,4357,5716,5037,17.24,Demo composite,Demo,demo_generated,
2025-10-01,Ginger,Pune (Market Yard),Pune,3859,4627,4243,16.09,Demo composite,Demo,demo_generated,
2025-10-02,Ginger,Pune (Market Yard),Pune,3854,4730,4292,17.57,Demo composite,Demo,demo_generated,
2025-10-03,Ginger,Pune (Market Yard),Pune,3697,4460,4079,18.83,Demo composite,Demo,demo_generated,
2025-10-04,Ginger,Pune (Market Yard),Pune,3940,4821,4380,18.11,Demo composite,Demo,demo_generated,
2025-10-05,Ginger,Pune (Market Yard),Pune,3798,4687,4242,18.04,Demo composite,Demo,demo_generated,
